# Time (s), ω1 (rad/s), ω2 (rad/s), ω3 (rad/s), α1 (rad/s²), α2 (rad/s²), α3 (rad/s²), Vx (m/s), Vy (m/s), Vz (m/s), X (m), Y (m), Z (m), e0, e1, e2, e3
2.498212,0.001337,-0.008914,0.116127,-0.161760,0.109181,-0.019579,-3.761047,8.069264,151.791820,-5.420249,15.145136,491.874097,0.994998,-0.014151,-0.020596,0.096723
2.513545,-0.001287,-0.007109,0.115827,-0.175396,0.122806,-0.019512,-3.750919,8.061675,151.397681,-5.477838,15.268801,494.198439,0.994910,-0.014163,-0.020644,0.097609
2.528877,-0.003948,-0.005217,0.115528,-0.166951,0.120569,-0.019446,-3.740883,8.054036,151.004876,-5.535272,15.392348,496.516748,0.994822,-0.014197,-0.020681,0.098491
2.555110,-0.007729,-0.002411,0.115020,-0.110154,0.084796,-0.019333,-3.723678,8.041391,150.335877,-5.633182,15.603464,500.469304,0.994669,-0.014301,-0.020716,0.099994
2.581344,-0.009583,-0.000896,0.114514,-0.023412,0.024047,-0.019222,-3.706114,8.029927,149.670714,-5.730637,15.814261,504.404361,0.994516,-0.014447,-0.020725,0.101489
2.601518,-0.009378,-0.000904,0.114127,0.042454,-0.024760,-0.019138,-3.692230,8.022162,149.161763,-5.805266,15.976177,507.418708,0.994396,-0.014567,-0.020726,0.102634
2.621692,-0.007943,-0.001844,0.113742,0.092678,-0.064077,-0.019054,-3.678035,8.015234,148.655038,-5.879611,16.137945,510.422810,0.994276,-0.014678,-0.020731,0.103775
2.641866,-0.005723,-0.003426,0.113358,0.118532,-0.086640,-0.018970,-3.663628,8.008897,148.150522,-5.953668,16.299581,513.416712,0.994155,-0.014769,-0.020747,0.104913
2.662040,-0.003261,-0.005265,0.112976,0.117563,-0.089607,-0.018888,-3.649153,8.002823,147.648198,-6.027433,16.461092,516.400458,0.994033,-0.014833,-0.020778,0.106048
2.682214,-0.001081,-0.006967,0.112596,0.093202,-0.074551,-0.018806,-3.634763,7.996676,147.148049,-6.100906,16.622481,519.374091,0.993910,-0.014871,-0.020825,0.107179
2.709469,0.000760,-0.008522,0.112085,0.036489,-0.034389,-0.018696,-3.615672,7.987813,146.475804,-6.199706,16.840306,523.375312,0.993743,-0.014890,-0.020909,0.108702
2.730766,0.001004,-0.008864,0.111688,-0.012456,0.002522,-0.018611,-3.601153,7.980207,145.953208,-6.276554,17.010345,526.489258,0.993611,-0.014894,-0.020984,0.109887
2.752063,0.000250,-0.008434,0.111293,-0.053607,0.035148,-0.018527,-3.586998,7.972000,145.432971,-6.353097,17.180215,529.592100,0.993478,-0.014901,-0.021058,0.111069
2.773360,-0.001227,-0.007410,0.110899,-0.079053,0.056893,-0.018443,-3.573152,7.963339,144.915071,-6.429341,17.349904,532.683887,0.993344,-0.014920,-0.021125,0.112245
2.794657,-0.003039,-0.006071,0.110507,-0.085241,0.064279,-0.018361,-3.559510,7.954457,144.399488,-6.505294,17.519407,535.764668,0.993209,-0.014960,-0.021182,0.113416
2.815954,-0.004775,-0.004735,0.110117,-0.073175,0.057324,-0.018279,-3.545955,7.945616,143.886200,-6.580957,17.688719,538.834494,0.993073,-0.015020,-0.021226,0.114583
2.841081,-0.006270,-0.003530,0.109659,-0.041896,0.034858,-0.018183,-3.529926,7.935542,143.283531,-6.669855,17.888241,542.442354,0.992912,-0.015113,-0.021264,0.115953
2.866208,-0.006842,-0.003013,0.109203,-0.002967,0.004853,-0.018088,-3.513741,7.926087,142.683996,-6.758349,18.087517,546.035110,0.992750,-0.015221,-0.021292,0.117317
2.891335,-0.006446,-0.003261,0.108750,0.031732,-0.023382,-0.017994,-3.497355,7.917314,142.087566,-6.846434,18.286564,549.612840,0.992586,-0.015330,-0.021319,0.118675
2.916463,-0.005316,-0.004126,0.108299,0.053011,-0.042102,-0.017901,-3.480811,7.909104,141.494211,-6.934105,18.485398,553.175623,0.992421,-0.015429,-0.021352,0.120027
2.941590,-0.003865,-0.005303,0.107850,0.056607,-0.047130,-0.017809,-3.464216,7.901209,140.903900,-7.021360,18.684030,556.723535,0.992255,-0.015508,-0.021396,0.121374
2.966717,-0.002543,-0.006431,0.107404,0.043753,-0.038623,-0.017717,-3.447703,7.893339,140.316606,-7.108198,18.882465,560.256651,0.992088,-0.015568,-0.021453,0.122716
2.991844,-0.001711,-0.007206,0.106960,0.020084,-0.020495,-0.017627,-3.431392,7.885247,139.732299,-7.194623,19.080701,563.775049,0.991919,-0.015612,-0.021521,0.124053
3.016971,-0.001538,-0.007459,0.106518,-0.006610,0.001170,-0.017538,-3.415352,7.876794,139.150951,-7.280641,19.278729,567.278801,0.991750,-0.015648,-0.021595,0.125384
3.042098,-0.002001,-0.007181,0.106078,-0.028808,0.020134,-0.017449,-3.399596,7.867972,138.572532,-7.366260,19.476540,570.767983,0.991579,-0.015687,-0.021669,0.126709
3.067225,-0.002914,-0.006505,0.105641,-0.041184,0.031661,-0.017361,-3.384081,7.858887,137.997013,-7.451486,19.674126,574.242668,0.991407,-0.015734,-0.021738,0.128028
3.092352,-0.003995,-0.005653,0.105206,-0.041680,0.033539,-0.017274,-3.368727,7.849713,137.424364,-7.536325,19.871482,577.702927,0.991235,-0.015796,-0.021798,0.129342
3.117479,-0.004952,-0.004869,0.104773,-0.031596,0.026336,-0.017188,-3.353446,7.840643,136.854558,-7.620779,20.068608,581.148834,0.991061,-0.015872,-0.021850,0.130649
3.142606,-0.005558,-0.004353,0.104342,-0.014809,0.012910,-0.017103,-3.338158,7.831835,136.287566,-7.704849,20.265509,584.580458,0.990886,-0.015959,-0.021895,0.131950
3.167733,-0.005703,-0.004215,0.103913,0.003563,-0.002601,-0.017019,-3.322818,7.823374,135.723362,-7.788535,20.462193,587.997870,0.990710,-0.016052,-0.021936,0.133246
3.192860,-0.005410,-0.004456,0.103487,0.018644,-0.016004,-0.016935,-3.307419,7.815260,135.161918,-7.871835,20.658668,591.401141,0.990533,-0.016143,-0.021978,0.134536
3.217987,-0.004811,-0.004979,0.103062,0.027014,-0.024127,-0.016852,-3.291990,7.807419,134.603209,-7.954747,20.854943,594.790338,0.990356,-0.016228,-0.022024,0.135820
3.243114,-0.004098,-0.005627,0.102640,0.027374,-0.025499,-0.016770,-3.276585,7.799729,134.047209,-8.037271,21.051024,598.165531,0.990177,-0.016303,-0.022076,0.137100
3.270838,-0.003413,-0.006284,0.102176,0.019592,-0.019720,-0.016681,-3.259689,7.791262,133.436858,-8.127877,21.267146,601.873390,0.989979,-0.016374,-0.022142,0.138505
3.298562,-0.003030,-0.006702,0.101715,0.006544,-0.008831,-0.016592,-3.242964,7.782676,132.829741,-8.218016,21.483033,605.564373,0.989779,-0.016437,-0.022215,0.139905
3.326286,-0.003037,-0.006786,0.101256,-0.007317,0.003408,-0.016504,-3.226451,7.773897,132.225823,-8.307695,21.698679,609.238568,0.989579,-0.016496,-0.022290,0.141298
3.354010,-0.003399,-0.006548,0.100800,-0.017869,0.013281,-0.016417,-3.210150,7.764933,131.625071,-8.396918,21.914079,612.896064,0.989377,-0.016557,-0.022366,0.142684
3.381735,-0.003983,-0.006094,0.100346,-0.022466,0.018177,-0.016331,-3.194027,7.755864,131.027452,-8.485693,22.129229,616.536949,0.989174,-0.016626,-0.022437,0.144063
3.424391,-0.004938,-0.005334,0.099652,-0.018518,0.013870,-0.016200,-3.169418,7.741937,130.113984,-8.621413,22.459770,622.106620,0.988860,-0.016750,-0.022536,0.146173
3.467048,-0.005680,-0.005087,0.098964,-0.016642,-0.004798,-0.016070,-3.144766,7.728282,129.207708,-8.756085,22.789720,627.637479,0.988544,-0.016896,-0.022625,0.148266
3.498603,-0.006091,-0.005452,0.098458,-0.010827,-0.015615,-0.015977,-3.126388,7.718419,128.541838,-8.855029,23.033430,631.704109,0.988309,-0.017011,-0.022693,0.149805
3.530158,-0.006323,-0.006092,0.097956,-0.003337,-0.018860,-0.015885,-3.107986,7.708765,127.879776,-8.953392,23.276832,635.749789,0.988072,-0.017128,-0.022770,0.151335
3.561713,-0.006302,-0.006663,0.097456,0.004573,-0.014053,-0.015793,-3.089730,7.699277,127.221476,-9.051175,23.519932,639.774636,0.987833,-0.017247,-0.022860,0.152858
3.593268,-0.006042,-0.006936,0.096959,0.010166,-0.005048,-0.015703,-3.071754,7.689920,126.566890,-9.148385,23.762735,643.778769,0.987593,-0.017362,-0.022956,0.154372
3.624822,-0.005673,-0.006896,0.096465,0.010694,0.002844,-0.015615,-3.054088,7.680662,125.915974,-9.245034,24.005244,647.762305,0.987353,-0.017472,-0.023053,0.155879
3.656377,-0.005385,-0.006682,0.095973,0.006199,0.006953,-0.015528,-3.036640,7.671432,125.268692,-9.341131,24.247461,651.725359,0.987111,-0.017576,-0.023145,0.157377
3.687932,-0.005322,-0.006456,0.095485,-0.000349,0.007949,-0.015441,-3.019275,7.662147,124.625010,-9.436679,24.489387,655.668044,0.986868,-0.017677,-0.023232,0.158868
3.719487,-0.005480,-0.006280,0.094999,-0.005516,0.007356,-0.015354,-3.001935,7.652788,123.984894,-9.531680,24.731019,659.590475,0.986624,-0.017779,-0.023318,0.160350
3.751042,-0.005724,-0.006113,0.094516,-0.007702,0.005698,-0.015269,-2.984656,7.643417,123.348300,-9.626133,24.972355,663.492762,0.986380,-0.017886,-0.023402,0.161825
3.789696,-0.005975,-0.005933,0.093927,-0.007037,0.001927,-0.015168,-2.963602,7.632025,122.573228,-9.741093,25.267582,668.245671,0.986079,-0.018023,-0.023504,0.163620
3.821020,-0.006110,-0.005886,0.093454,-0.005900,-0.002764,-0.015085,-2.946624,7.622926,121.948930,-9.833655,25.506498,672.075269,0.985834,-0.018136,-0.023585,0.165066
3.852343,-0.006251,-0.006019,0.092982,-0.004833,-0.007188,-0.015003,-2.929673,7.613940,121.327977,-9.925688,25.745131,675.885365,0.985588,-0.018250,-0.023665,0.166505
3.883666,-0.006411,-0.006317,0.092514,-0.003121,-0.008975,-0.014923,-2.912734,7.605038,120.710335,-10.017190,25.983485,679.676062,0.985341,-0.018365,-0.023749,0.167936
3.914989,-0.006514,-0.006632,0.092048,-0.000238,-0.007051,-0.014845,-2.895870,7.596210,120.095965,-10.108163,26.221561,683.447465,0.985093,-0.018482,-0.023840,0.169359
3.946312,-0.006475,-0.006798,0.091584,0.002808,-0.002641,-0.014766,-2.879177,7.587465,119.484826,-10.198608,26.459362,687.199674,0.984844,-0.018600,-0.023935,0.170775
3.977636,-0.006315,-0.006767,0.091123,0.003976,0.001564,-0.014686,-2.862704,7.578808,118.876880,-10.288533,26.696889,690.932790,0.984594,-0.018715,-0.024032,0.172183
4.008995,-0.006156,-0.006614,0.090663,0.002413,0.003687,-0.014608,-2.846392,7.570200,118.271388,-10.378050,26.934424,694.651254,0.984343,-0.018828,-0.024126,0.173586
4.040355,-0.006117,-0.006457,0.090206,-0.000919,0.003529,-0.014534,-2.830181,7.561607,117.669036,-10.467058,27.171689,698.350779,0.984092,-0.018938,-0.024216,0.174981
4.071715,-0.006206,-0.006356,0.089752,-0.004093,0.002089,-0.014459,-2.814010,7.553004,117.069793,-10.555559,27.408686,702.031463,0.983840,-0.019049,-0.024304,0.176369
4.103075,-0.006378,-0.006323,0.089299,-0.005893,0.000288,-0.014385,-2.797868,7.544408,116.473626,-10.643554,27.645413,705.693403,0.983587,-0.019162,-0.024392,0.177750
4.134435,-0.006576,-0.006345,0.088849,-0.006066,-0.001327,-0.014310,-2.781774,7.535852,115.880501,-10.731042,27.881870,709.336695,0.983333,-0.019279,-0.024481,0.179123
4.172507,-0.006790,-0.006427,0.088306,-0.004562,-0.002624,-0.014221,-2.762328,7.525557,115.164458,-10.836580,28.168582,713.734892,0.983024,-0.019424,-0.024591,0.180780
4.210580,-0.006925,-0.006538,0.087767,-0.002155,-0.002941,-0.014133,-2.743016,7.515387,114.452787,-10.941381,28.454903,718.105910,0.982714,-0.019571,-0.024703,0.182426
4.248652,-0.006967,-0.006641,0.087230,0.000079,-0.002309,-0.014047,-2.723858,7.505347,113.745431,-11.045449,28.740840,722.449916,0.982403,-0.019719,-0.024818,0.184062
4.286724,-0.006937,-0.006709,0.086697,0.001315,-0.001084,-0.013962,-2.704865,7.495416,113.042333,-11.148790,29.026396,726.767073,0.982092,-0.019867,-0.024934,0.185687
4.324797,-0.006882,-0.006727,0.086167,0.001211,0.000205,-0.013878,-2.686033,7.485566,112.343441,-11.251412,29.311577,731.057541,0.981779,-0.020014,-0.025052,0.187302
4.375728,-0.006852,-0.006686,0.085463,-0.000663,0.001264,-0.013767,-2.661071,7.472475,111.414976,-11.387579,29.692495,736.755698,0.981359,-0.020208,-0.025209,0.189446
4.426660,-0.006946,-0.006626,0.084765,-0.003113,0.001102,-0.013658,-2.636326,7.459449,110.493821,-11.522480,30.072748,742.406753,0.980939,-0.020402,-0.025365,0.191572
4.477592,-0.007160,-0.006605,0.084072,-0.004423,0.000007,-0.013550,-2.611767,7.446499,109.579853,-11.656126,30.452340,748.011076,0.980517,-0.020600,-0.025520,0.193679
4.528523,-0.007396,-0.006643,0.083384,-0.003832,-0.001259,-0.013445,-2.587392,7.433674,108.672951,-11.788526,30.831275,753.569030,0.980093,-0.020803,-0.025677,0.195768
4.579455,-0.007552,-0.006720,0.082702,-0.002004,-0.002024,-0.013341,-2.563227,7.421022,107.772992,-11.919690,31.209562,759.080971,0.979669,-0.021011,-0.025837,0.197839
4.630386,-0.007594,-0.006806,0.082025,-0.000406,-0.002020,-0.013239,-2.539296,7.408557,106.879859,-12.049629,31.587208,764.547250,0.979243,-0.021221,-0.026000,0.199892
4.681318,-0.007578,-0.006881,0.081354,-0.000151,-0.001359,-0.013138,-2.515601,7.396249,105.993439,-12.178355,31.964223,769.968212,0.978816,-0.021429,-0.026165,0.201927
4.732250,-0.007597,-0.006931,0.080687,-0.001241,-0.000377,-0.013040,-2.492133,7.384049,105.113623,-12.305880,32.340615,775.344195,0.978389,-0.021637,-0.026332,0.203945
4.790569,-0.007735,-0.006949,0.079930,-0.002870,0.000598,-0.012928,-2.465524,7.370164,104.114155,-12.450443,32.770844,781.445193,0.977898,-0.021876,-0.026525,0.206234
4.848889,-0.007964,-0.006922,0.079179,-0.003430,0.000785,-0.012819,-2.439194,7.356377,103.123045,-12.593462,33.200267,787.488147,0.977407,-0.022119,-0.026719,0.208500
4.907208,-0.008153,-0.006870,0.078435,-0.002693,-0.000223,-0.012712,-2.413147,7.342750,102.140134,-12.734955,33.628890,793.473540,0.976915,-0.022367,-0.026913,0.210744
4.965528,-0.008232,-0.006865,0.077696,-0.001877,-0.002053,-0.012607,-2.387361,7.329339,101.165269,-12.874935,34.056724,799.401845,0.976422,-0.022620,-0.027108,0.212965
5.023848,-0.008282,-0.006989,0.076964,-0.002051,-0.003302,-0.012504,-2.361789,7.316133,100.198304,-13.013418,34.483781,805.273527,0.975928,-0.022874,-0.027305,0.215164
5.082167,-0.008428,-0.007219,0.076238,-0.002729,-0.002464,-0.012402,-2.336422,7.303064,99.239095,-13.150416,34.910073,811.089043,0.975434,-0.023128,-0.027508,0.217342
5.140487,-0.008662,-0.007383,0.075517,-0.002586,0.000318,-0.012303,-2.311334,7.290085,98.287495,-13.285943,35.335607,816.848842,0.974939,-0.023385,-0.027719,0.219497
5.198806,-0.008834,-0.007313,0.074803,-0.001457,0.002660,-0.012205,-2.286624,7.277220,97.343359,-13.420016,35.760386,822.553361,0.974443,-0.023647,-0.027933,0.221632
5.257126,-0.008855,-0.007060,0.074094,-0.000874,0.001924,-0.012109,-2.262283,7.264529,96.406549,-13.552659,36.184420,828.203033,0.973948,-0.023913,-0.028144,0.223744
5.315445,-0.008841,-0.006918,0.073390,-0.002135,-0.001759,-0.012015,-2.238155,7.252030,95.476941,-13.683890,36.607718,833.798282,0.973453,-0.024180,-0.028349,0.225836
5.373765,-0.009001,-0.007130,0.072692,-0.004267,-0.004941,-0.011922,-2.214081,7.239676,94.554415,-13.813716,37.030292,839.339523,0.972957,-0.024447,-0.028554,0.227906
5.382734,-0.009045,-0.007185,0.072585,-0.004459,-0.005071,-0.011908,-2.210385,7.237784,94.413165,-13.833557,37.095214,840.186913,0.972881,-0.024488,-0.028586,0.228222
5.391702,-0.009087,-0.007232,0.072479,-0.004541,-0.005113,-0.011894,-2.206698,7.235894,94.272079,-13.853365,37.160118,841.033036,0.972805,-0.024529,-0.028619,0.228538
5.400671,-0.009128,-0.007277,0.072372,-0.004698,-0.005154,-0.011880,-2.203017,7.234007,94.131156,-13.873139,37.225006,841.877896,0.972729,-0.024571,-0.028652,0.228854
5.409640,-0.009172,-0.007323,0.072266,-0.005194,-0.005309,-0.011866,-2.199340,7.232122,93.990396,-13.892881,37.289877,842.721492,0.972652,-0.024613,-0.028685,0.229169
5.418608,-0.009220,-0.007371,0.072159,-0.005636,-0.005389,-0.011851,-2.195666,7.230238,93.849798,-13.912589,37.354730,843.563826,0.972576,-0.024655,-0.028719,0.229484
5.436545,-0.009328,-0.007470,0.071947,-0.006343,-0.005327,-0.011824,-2.188330,7.226475,93.569085,-13.951908,37.484387,845.244715,0.972424,-0.024739,-0.028787,0.230111
5.454483,-0.009446,-0.007565,0.071735,-0.006783,-0.004993,-0.011796,-2.181015,7.222718,93.289016,-13.991095,37.613977,846.920575,0.972271,-0.024824,-0.028856,0.230737
5.472420,-0.009570,-0.007650,0.071524,-0.006945,-0.004427,-0.011768,-2.173726,7.218969,93.009585,-14.030151,37.743499,848.591417,0.972119,-0.024909,-0.028926,0.231361
5.490357,-0.009694,-0.007724,0.071313,-0.006840,-0.003681,-0.011741,-2.166464,7.215229,92.730789,-14.069076,37.872954,850.257252,0.971966,-0.024996,-0.028997,0.231983
5.535137,-0.009971,-0.007841,0.070789,-0.005721,-0.001544,-0.011673,-2.148471,7.205945,92.037523,-14.165688,38.195842,854.394198,0.971585,-0.025215,-0.029177,0.233527
5.579917,-0.010179,-0.007866,0.070267,-0.003852,0.000469,-0.011607,-2.130680,7.196748,91.348130,-14.261499,38.518316,858.500206,0.971205,-0.025439,-0.029360,0.235058
5.624696,-0.010305,-0.007821,0.069749,-0.001896,0.001829,-0.011541,-2.113084,7.187649,90.662561,-14.356518,38.840382,862.575434,0.970824,-0.025666,-0.029544,0.236578
5.682986,-0.010366,-0.007702,0.069079,0.000059,0.002297,-0.011457,-2.090446,7.175955,89.775816,-14.479029,39.259008,867.834286,0.970329,-0.025965,-0.029784,0.238539
5.741276,-0.010359,-0.007597,0.068414,0.000506,0.001201,-0.011374,-2.068057,7.164428,88.895366,-14.600226,39.676956,873.041604,0.969834,-0.026265,-0.030020,0.240479
5.799566,-0.010365,-0.007577,0.067753,-0.000694,-0.000847,-0.011293,-2.045856,7.153045,88.021096,-14.720123,40.094237,878.197782,0.969341,-0.026565,-0.030256,0.242400
5.857856,-0.010458,-0.007670,0.067097,-0.002860,-0.002809,-0.011213,-2.023805,7.141778,87.152899,-14.838732,40.510858,883.303185,0.968848,-0.026864,-0.030493,0.244301
5.916146,-0.010668,-0.007851,0.066446,-0.004942,-0.003800,-0.011134,-2.001901,7.130600,86.290671,-14.956060,40.926826,888.358159,0.968355,-0.027167,-0.030735,0.246182
5.974436,-0.010972,-0.008058,0.065799,-0.006036,-0.003475,-0.011057,-1.980176,7.119506,85.434308,-15.072117,41.342144,893.363046,0.967863,-0.027474,-0.030984,0.248045
6.032726,-0.011310,-0.008225,0.065157,-0.005759,-0.002112,-0.010981,-1.958679,7.108505,84.583703,-15.186914,41.756818,898.318184,0.967372,-0.027789,-0.031241,0.249888
6.091015,-0.011611,-0.008310,0.064519,-0.004360,-0.000411,-0.010906,-1.937450,7.097619,83.738752,-15.300465,42.170854,903.223906,0.966881,-0.028110,-0.031505,0.251712
6.149305,-0.011828,-0.008309,0.063885,-0.002547,0.000859,-0.010832,-1.916504,7.086868,82.899357,-15.412788,42.584260,908.080539,0.966391,-0.028438,-0.031773,0.253516
6.207595,-0.011952,-0.008257,0.063256,-0.001146,0.001190,-0.010760,-1.895827,7.076267,82.065420,-15.523897,42.997044,912.888402,0.965902,-0.028771,-0.032041,0.255302
6.278010,-0.012037,-0.008205,0.062501,-0.000779,0.000333,-0.010674,-1.871153,7.063653,81.065166,-15.656520,43.494873,918.631765,0.965313,-0.029176,-0.032366,0.257435
6.348425,-0.012135,-0.008230,0.061753,-0.001888,-0.001265,-0.010590,-1.846751,7.051226,80.072589,-15.787416,43.991821,924.304967,0.964725,-0.029583,-0.032691,0.259540
6.418840,-0.012322,-0.008354,0.061010,-0.003765,-0.002688,-0.010507,-1.822581,7.038952,79.087535,-15.916602,44.487899,929.908542,0.964140,-0.029993,-0.033020,0.261619
6.489255,-0.012625,-0.008549,0.060273,-0.005416,-0.003251,-0.010426,-1.798643,7.026807,78.109848,-16.044093,44.983117,935.443015,0.963556,-0.030409,-0.033358,0.263671
6.559670,-0.013013,-0.008758,0.059542,-0.006089,-0.002797,-0.010347,-1.774969,7.014786,77.139376,-16.169909,45.477485,940.908899,0.962974,-0.030834,-0.033707,0.265697
6.630085,-0.013420,-0.008923,0.058816,-0.005601,-0.001691,-0.010269,-1.751606,7.002902,76.175966,-16.294069,45.971011,946.306697,0.962393,-0.031269,-0.034066,0.267697
6.700500,-0.013780,-0.009015,0.058095,-0.004350,-0.000558,-0.010193,-1.728585,6.991178,75.219468,-16.416597,46.463706,951.636901,0.961814,-0.031716,-0.034433,0.269670
6.770914,-0.014052,-0.009042,0.057380,-0.003063,0.000061,-0.010118,-1.705914,6.979634,74.269741,-16.537515,46.955581,956.899993,0.961237,-0.032171,-0.034806,0.271618
6.841329,-0.014250,-0.009044,0.056670,-0.002426,-0.000113,-0.010044,-1.683567,6.968274,73.326648,-16.656848,47.446651,962.096444,0.960663,-0.032633,-0.035183,0.273540
6.911744,-0.014430,-0.009075,0.055966,-0.002738,-0.000954,-0.009972,-1.661501,6.957088,72.390056,-16.774617,47.936926,967.226717,0.960091,-0.033101,-0.035563,0.275437
6.982159,-0.014655,-0.009173,0.055266,-0.003816,-0.002023,-0.009902,-1.639679,6.946055,71.459838,-16.890841,48.426419,972.291265,0.959521,-0.033574,-0.035948,0.277309
7.052574,-0.014963,-0.009338,0.054571,-0.005142,-0.002826,-0.009832,-1.618082,6.935155,70.535867,-17.005537,48.915140,977.290533,0.958953,-0.034053,-0.036340,0.279156
7.122989,-0.015357,-0.009545,0.053881,-0.006151,-0.003048,-0.009764,-1.596717,6.924378,69.618014,-17.118720,49.403098,982.224955,0.958388,-0.034542,-0.036743,0.280978
7.209787,-0.015903,-0.009794,0.053037,-0.006473,-0.002557,-0.009682,-1.570742,6.911266,68.494838,-17.256183,50.003551,988.218866,0.957695,-0.035159,-0.037255,0.283190
7.296586,-0.016443,-0.009986,0.052201,-0.005895,-0.001689,-0.009601,-1.545206,6.898360,67.380535,-17.391409,50.602876,994.115674,0.957005,-0.035794,-0.037784,0.285365
7.383384,-0.016922,-0.010113,0.051371,-0.005019,-0.001052,-0.009522,-1.520129,6.885680,66.274880,-17.524440,51.201090,999.916138,0.956318,-0.036447,-0.038327,0.287503
7.470182,-0.017339,-0.010204,0.050547,-0.004496,-0.001018,-0.009445,-1.495497,6.873234,65.177659,-17.655313,51.798214,1005.621002,0.955636,-0.037116,-0.038882,0.289605
7.569594,-0.017798,-0.010332,0.049613,-0.004689,-0.001632,-0.009359,-1.467779,6.859260,63.931079,-17.802601,52.480801,1012.038403,0.954859,-0.037899,-0.039530,0.291968
7.669007,-0.018309,-0.010532,0.048687,-0.005657,-0.002542,-0.009275,-1.440538,6.845565,62.694989,-17.947157,53.162012,1018.332403,0.954088,-0.038701,-0.040195,0.294284
7.768419,-0.018924,-0.010810,0.047769,-0.006884,-0.003220,-0.009193,-1.413747,6.832122,61.469093,-18.089028,53.841874,1024.504029,0.953322,-0.039525,-0.040880,0.296553
7.867831,-0.019645,-0.011134,0.046859,-0.007777,-0.003346,-0.009113,-1.387409,6.818917,60.253099,-18.228259,54.520412,1030.554281,0.952561,-0.040373,-0.041591,0.298777
7.967243,-0.020430,-0.011455,0.045957,-0.008026,-0.002975,-0.009035,-1.361555,6.805948,59.046721,-18.364895,55.197650,1036.484129,0.951805,-0.041249,-0.042330,0.300954
8.066656,-0.021222,-0.011737,0.045062,-0.007746,-0.002447,-0.008959,-1.336213,6.793224,57.849679,-18.498987,55.873610,1042.294514,0.951054,-0.042156,-0.043096,0.303086
8.166068,-0.021985,-0.011976,0.044175,-0.007352,-0.002160,-0.008884,-1.311394,6.780760,56.661703,-18.630586,56.548318,1047.986352,0.950308,-0.043094,-0.043888,0.305173
8.265480,-0.022722,-0.012201,0.043296,-0.007291,-0.002340,-0.008811,-1.287080,6.768560,55.482533,-18.759742,57.221801,1053.560530,0.949568,-0.044061,-0.044705,0.307215
8.364893,-0.023471,-0.012455,0.042423,-0.007800,-0.002944,-0.008740,-1.263237,6.756619,54.311916,-18.886504,57.894083,1059.017912,0.948832,-0.045059,-0.045545,0.309213
8.464305,-0.024286,-0.012772,0.041558,-0.008805,-0.003717,-0.008670,-1.239827,6.744923,53.149611,-19.010917,58.565190,1064.359336,0.948102,-0.046086,-0.046413,0.311166
8.563717,-0.025231,-0.013078,0.040699,-0.010520,-0.002666,-0.008602,-1.216866,6.733396,51.995377,-19.133026,59.235143,1069.585615,0.947376,-0.047148,-0.047311,0.313076
8.646439,-0.026155,-0.013219,0.039990,-0.012213,-0.000263,-0.008546,-1.198136,6.723873,51.040909,-19.232911,59.791748,1073.847261,0.946776,-0.048063,-0.048079,0.314632
8.729161,-0.027190,-0.013228,0.039285,-0.013140,0.000809,-0.008492,-1.179760,6.714408,50.091732,-19.331261,60.347569,1078.030171,0.946179,-0.049013,-0.048865,0.316156
8.811883,-0.028283,-0.013187,0.038585,-0.013248,0.000338,-0.008438,-1.161714,6.705052,49.147717,-19.428104,60.902612,1082.134778,0.945585,-0.050004,-0.049667,0.317650
8.894605,-0.029377,-0.013211,0.037889,-0.012745,-0.001495,-0.008384,-1.143966,6.695868,48.208734,-19.523466,61.456888,1086.161503,0.944994,-0.051035,-0.050484,0.319113
8.977327,-0.030429,-0.013395,0.037198,-0.012023,-0.004096,-0.008332,-1.126484,6.686911,47.274658,-19.617372,62.010413,1090.110757,0.944405,-0.052106,-0.051319,0.320545
9.060049,-0.031426,-0.013793,0.036511,-0.011512,-0.006669,-0.008280,-1.109243,6.678208,46.345369,-19.709842,62.563206,1093.982942,0.943819,-0.053213,-0.052181,0.321948
9.142771,-0.032390,-0.014393,0.035828,-0.011541,-0.008506,-0.008229,-1.092236,6.669749,45.420745,-19.800895,63.115289,1097.778447,0.943235,-0.054349,-0.053075,0.323321
9.239604,-0.033541,-0.015255,0.035034,-0.012430,-0.009219,-0.008170,-1.072641,6.660097,44.344167,-19.905709,63.760670,1102.124495,0.942553,-0.055714,-0.054173,0.324893
9.315129,-0.034506,-0.015962,0.034419,-0.013715,-0.008671,-0.008125,-1.057609,6.652705,43.508704,-19.986151,64.263388,1105.441985,0.942021,-0.056805,-0.055072,0.326091
9.390653,-0.035586,-0.016596,0.033807,-0.015286,-0.007504,-0.008080,-1.042822,6.645370,42.676833,-20.065466,64.765551,1108.696513,0.941491,-0.057923,-0.056009,0.327266
9.466177,-0.036795,-0.017125,0.033198,-0.016916,-0.006142,-0.008036,-1.028290,6.638071,41.848471,-20.143675,65.267162,1111.888348,0.940960,-0.059072,-0.056982,0.328417
9.541702,-0.038126,-0.017551,0.032593,-0.018423,-0.004975,-0.007992,-1.014012,6.630808,41.023532,-20.220795,65.768223,1115.017752,0.940429,-0.060258,-0.057989,0.329543
9.642569,-0.040068,-0.018014,0.031790,-0.020084,-0.004149,-0.007933,-0.995321,6.621192,39.926980,-20.322129,66.436567,1119.100313,0.939720,-0.061909,-0.059385,0.331009
