time,w_1,w_2,w_3,v_1,v_2,v_3,q_w,q_x,q_y,q_z
1.699999999999998,0.0,0.0,1.1473701673281889,0.0,0.0,152.1704932356264,0.5830421232399298,0.0,0.0,0.8124419256339955
1.7249999999999979,0.0,0.0,1.1582799234007253,0.0,0.0,153.4365564291713,0.5595077021885793,0.0,0.0,0.8288251511577434
1.7499999999999978,0.0,0.0,1.167794046935307,0.0,0.0,154.4277832205378,0.5352830414121975,0.0,0.0,0.8446727565018938
1.7749999999999977,0.0,0.0,1.1750655796135323,0.0,0.0,155.11786469077742,0.510405472995516,0.0,0.0,0.8599338655595694
1.7999999999999976,0.0,0.0,1.1800004285909111,0.0,0.0,155.50602862266888,0.48493430497825446,0.0,0.0,0.8745505816447995
1.8249999999999975,0.0,0.0,1.1826210207181123,0.0,0.0,155.67275368407064,0.4589354024642148,0.0,0.0,0.8884696372780609
1.8499999999999974,0.0,0.0,1.1836558691311472,0.0,0.0,155.62050521695656,0.43247835296601267,0.0,0.0,0.9016443169098362
1.8749999999999973,0.0,0.0,1.183009628334716,0.0,0.0,155.35058527289522,0.4056198864553877,0.0,0.0,0.9140418522758783
1.8999999999999972,0.0,0.0,1.1807174263727322,0.0,0.0,154.8619266222259,0.3784214131987647,0.0,0.0,0.9256334231393384
1.9249999999999972,0.0,0.0,1.1767706783116787,0.0,0.0,154.23378253875248,0.3509457676400526,0.0,0.0,0.9363957860731403
1.949999999999997,0.0,0.0,1.1718759824793326,0.0,0.0,153.4684028914251,0.32325783154794396,0.0,0.0,0.9463109289989846
1.974999999999997,0.0,0.0,1.1659360023697687,0.0,0.0,152.39657530426112,0.295407107308458,0.0,0.0,0.9553714675201732
1.999999999999997,0.0,0.0,1.1574990998455492,0.0,0.0,151.33625308105738,0.2674459667355337,0.0,0.0,0.9635728591429377
2.024999999999997,0.0,0.0,1.1495498130700748,0.0,0.0,150.28723337764598,0.2394623595798876,0.0,0.0,0.9709056485284411
2.0499999999999967,0.0,0.0,1.1416262864952005,0.0,0.0,149.2493180584257,0.21147243825422563,0.0,0.0,0.9773839613267719
2.0749999999999966,0.0,0.0,1.1337943706817935,0.0,0.0,148.2223135600692,0.18350253516306816,0.0,0.0,0.983019236632085
2.0999999999999965,0.0,0.0,1.126043300741053,0.0,0.0,147.20603075994,0.15557650829353803,0.0,0.0,0.9878238456664177
2.1249999999999964,0.0,0.0,1.1183728836688596,0.0,0.0,146.2002848490304,0.12771760068054194,0.0,0.0,0.9918105738881823
2.1499999999999964,0.0,0.0,1.1107815903938507,0.0,0.0,145.2048952092399,0.09994819108847147,0.0,0.0,0.994992642735685
2.1749999999999963,0.0,0.0,1.1032680901444836,0.0,0.0,144.21968529482209,0.07228983564957599,0.0,0.0,0.9973836672323031
2.199999999999996,0.0,0.0,1.0958310632088109,0.0,0.0,143.2444825178353,0.04476327270786745,0.0,0.0,0.9989976223277416
2.224999999999996,0.0,0.0,1.0884692213191944,0.0,0.0,142.27911813744052,0.017388433008375562,0.0,0.0,0.9998488097695136
2.249999999999996,0.0,0.0,1.081181304573583,0.0,0.0,141.323427152896,-0.009815549948522604,0.0,0.0,0.9999518263292527
2.274999999999996,0.0,0.0,1.0739660808697404,0.0,0.0,140.3772482001055,-0.0368303288688026,0.0,0.0,0.9993215332791624
2.299999999999996,0.0,0.0,1.066822345120602,0.0,0.0,139.4404234515832,-0.06363833106328826,0.0,0.0,0.9979730271001713
2.3249999999999957,0.0,0.0,1.0597489185171065,0.0,0.0,138.51279851970392,-0.09022274633280665,0.0,0.0,0.9959216113952775
2.3499999999999956,0.0,0.0,1.0527446478132794,0.0,0.0,137.59422236311363,-0.11656751439353907,0.0,0.0,0.9931827699814935
2.3749999999999956,0.0,0.0,1.045808404634686,0.0,0.0,136.68454719618023,-0.14265731189263248,0.0,0.0,0.9897721411332855
2.3999999999999955,0.0,0.0,1.0389390848092213,0.0,0.0,135.78362840137,-0.16847753906143237,0.0,0.0,0.9857054929500005
2.4249999999999954,0.0,0.0,1.0321356077194077,0.0,0.0,134.89132444443973,-0.1940143060510509,0.0,0.0,0.9809986998194895
2.4499999999999953,0.0,0.0,1.0253969156754,0.0,0.0,134.0074967923397,-0.21925441899244763,0.0,0.0,0.9756677199499245
2.474999999999995,0.0,0.0,1.018721973307925,0.0,0.0,133.1320098337267,-0.2441853658207685,0.0,0.0,0.9697285739416869
2.499999999999995,0.0,0.0,1.0121097669804242,0.0,0.0,132.2647308019906,-0.26879530190136175,0.0,0.0,0.963197324371157
2.524999999999995,0.0,0.0,1.0055593042196906,0.0,0.0,131.40552970070257,-0.29307303549265673,0.0,0.0,0.9560900563582492
2.549999999999995,0.0,0.0,0.9990696131643255,0.0,0.0,130.55427923139592,-0.31700801307896065,0.0,0.0,0.9484228590896202
2.574999999999995,0.0,0.0,0.9926397420303674,0.0,0.0,129.7108547235951,-0.34059030460418716,0.0,0.0,0.9402118082696191
2.5999999999999948,0.0,0.0,0.9862687585934722,0.0,0.0,128.87513406701157,-0.363810588635583,0.0,0.0,0.9314729494712288
2.6249999999999947,0.0,0.0,0.9799557496870502,0.0,0.0,128.0469976458283,-0.38666013748465616,0.0,0.0,0.92222228235949
2.6499999999999946,0.0,0.0,0.9736998207157839,0.0,0.0,127.2263282749986,-0.40913080231073373,0.0,0.0,0.9124757457601683
2.6749999999999945,0.0,0.0,0.9675000951839898,0.0,0.0,126.41301113848711,-0.43121499823088427,0.0,0.0,0.9022492035467465
2.6999999999999944,0.0,0.0,0.9613557142382841,0.0,0.0,125.60693372938444,-0.45290568945832266,0.0,0.0,0.89155843131916
2.7249999999999943,0.0,0.0,0.9552658362240611,0.0,0.0,124.80798579182927,-0.47419637448987917,0.0,0.0,0.8804191038480789
2.7499999999999942,0.0,0.0,0.9492296362552921,0.0,0.0,124.01605926467464,-0.4950810713616491,0.0,0.0,0.8688467832589368
2.774999999999994,0.0,0.0,0.9432463057971826,0.0,0.0,123.23104822683744,-0.5155543029905457,0.0,0.0,0.8568569079303336
2.799999999999994,0.0,0.0,0.9373150522612435,0.0,0.0,122.4528488442728,-0.5356110826181567,0.0,0.0,0.8444647820818854
2.824999999999994,0.0,0.0,0.931435098612341,0.0,0.0,121.68135931851705,-0.5552468993720403,0.0,0.0,0.8316855660270503
2.849999999999994,0.0,0.0,0.925605682987324,0.0,0.0,120.91647983674565,-0.5744577039584093,0.0,0.0,0.8185342670669522
2.874999999999994,0.0,0.0,0.9198260583248207,0.0,0.0,120.15811252329381,-0.5932398944990083,0.0,0.0,0.8050257310016901
2.8999999999999937,0.0,0.0,0.9140954920058343,0.0,0.0,119.40616139259048,-0.611590302523921,0.0,0.0,0.7911746342361454
2.9249999999999936,0.0,0.0,0.9084132655047672,0.0,0.0,118.66053230345746,-0.6295061791310189,0.0,0.0,0.7769954764577883
2.9499999999999935,0.0,0.0,0.9027786740505229,0.0,0.0,117.92113291472788,-0.6469851813217989,0.0,0.0,0.7625025738645076
2.9749999999999934,0.0,0.0,0.8971910262973488,0.0,0.0,117.1878726421396,-0.6640253585224448,0.0,0.0,0.7477100529210093
2.9999999999999933,0.0,0.0,0.8916496440050925,0.0,0.0,116.46066261646102,-0.6806251392980784,0.0,0.0,0.7326318446228443
3.0249999999999932,0.0,0.0,0.8861538617285623,0.0,0.0,115.73941564280841,-0.6967833182673536,0.0,0.0,0.7172816792476548
3.049999999999993,0.0,0.0,0.8807030265156855,0.0,0.0,115.02404616111525,-0.7124990432237718,0.0,0.0,0.7016730815737554
3.074999999999993,0.0,0.0,0.8752964976141829,0.0,0.0,114.31447020771576,-0.727771802469367,0.0,0.0,0.6858193665466794
3.099999999999993,0.0,0.0,0.869933646186472,0.0,0.0,113.61060537800601,-0.7426014123657305,0.0,0.0,0.6697336353748574
3.124999999999993,0.0,0.0,0.8646138550325361,0.0,0.0,112.91237079014762,-0.7569880051066831,0.0,0.0,0.6534287720360991
3.149999999999993,0.0,0.0,0.8593365183205012,0.0,0.0,112.21968704978,-0.7709320167163108,0.0,0.0,0.636917440177078
3.1749999999999927,0.0,0.0,0.8541010413246677,0.0,0.0,111.53247621570885,-0.7844341752754924,0.0,0.0,0.6202120803885215
3.1999999999999926,0.0,0.0,0.8489068401707598,0.0,0.0,110.85066176653913,-0.7974954893795185,0.0,0.0,0.6033249078393188
3.2249999999999925,0.0,0.0,0.843753341588164,0.0,0.0,110.17416856822267,-0.8101172368288909,0.0,0.0,0.5862679102532583
3.2499999999999925,0.0,0.0,0.8386399826689281,0.0,0.0,109.50292284249103,-0.8223009535549229,0.0,0.0,0.5690528462126031
3.2749999999999924,0.0,0.0,0.8335662106333124,0.0,0.0,108.83685213614557,-0.834048422781308,0.0,0.0,0.5516912437731929
3.2999999999999923,0.0,0.0,0.8285314826016837,0.0,0.0,108.1758852911777,-0.8453616644224212,0.0,0.0,0.5341943993762512
3.324999999999992,0.0,0.0,0.8235352653725522,0.0,0.0,107.5199524156933,-0.8562429247187199,0.0,0.0,0.5165733770425385
3.349999999999992,0.0,0.0,0.8185770352065589,0.0,0.0,106.86898485561586,-0.8666946661092527,0.0,0.0,0.49883900783496343
3.374999999999992,0.0,0.0,0.8136562776162326,0.0,0.0,106.22291516714452,-0.8767195573409489,0.0,0.0,0.4810018895762166
3.399999999999992,0.0,0.0,0.8087724871613313,0.0,0.0,105.58167708994313,-0.886320463814041,0.0,0.0,0.4630723868084374
3.424999999999992,0.0,0.0,0.8039251672496003,0.0,0.0,104.94520552103808,-0.8955004381626936,0.0,0.0,0.44506063098236837
3.4499999999999917,0.0,0.0,0.7991138299427787,0.0,0.0,104.31343648940309,-0.9042627110696227,0.0,0.0,0.42697652086387144
3.4749999999999917,0.0,0.0,0.7943379957676946,0.0,0.0,103.68630713120972,-0.9126106823132598,0.0,0.0,0.4088297231461119
3.4999999999999916,0.0,0.0,0.7895971935322933,0.0,0.0,103.06375566572352,-0.9205479120457664,0.0,0.0,0.3906296732561159
3.5249999999999915,0.0,0.0,0.7848909601464497,0.0,0.0,102.44572137182624,-0.9280781123000035,0.0,0.0,0.3723855763448179
3.5499999999999914,0.0,0.0,0.7802188404474195,0.0,0.0,101.83214456514497,-0.9352051387233559,0.0,0.0,0.3541064084500993
3.5749999999999913,0.0,0.0,0.7755803870297924,0.0,0.0,101.22296657577024,-0.9419329825361389,0.0,0.0,0.33580091782270927
3.599999999999991,0.0,0.0,0.7709751600798078,0.0,0.0,100.61812972654522,-0.948265762712142,0.0,0.0,0.3174776264053254
3.624999999999991,0.0,0.0,0.7664027272139088,0.0,0.0,100.0175773119091,-0.9542077183787245,0.0,0.0,0.29914483145538157
3.649999999999991,0.0,0.0,0.7618626633214043,0.0,0.0,99.42125357727816,-0.95976320143373,0.0,0.0,0.2808106073026404
3.674999999999991,0.0,0.0,0.7573545504111194,0.0,0.0,98.82910369894873,-0.9649366693763739,0.0,0.0,0.2624828072328367
3.699999999999991,0.0,0.0,0.7528779774619191,0.0,0.0,98.24107376450638,-0.9697326783491433,0.0,0.0,0.24416906548905146
3.7249999999999908,0.0,0.0,0.748432540276987,0.0,0.0,97.65711075372695,-0.9741558763876447,0.0,0.0,0.22587679938280475
3.7499999999999907,0.0,0.0,0.744017841341754,0.0,0.0,97.07716251995464,-0.978210996875254,0.0,0.0,0.20761321150717177
3.7749999999999906,0.0,0.0,0.7396334896853692,0.0,0.0,96.50117777194347,-0.9819028521993433,0.0,0.0,0.1893852920445377
3.7999999999999905,0.0,0.0,0.7352791007456102,0.0,0.0,95.92910605614884,-0.9852363276057844,0.0,0.0,0.1711998211619034
3.8249999999999904,0.0,0.0,0.7309542962371344,0.0,0.0,95.36089773945584,-0.9882163752483806,0.0,0.0,0.15306337148694873
3.8499999999999903,0.0,0.0,0.7266587040229764,0.0,0.0,94.79650399233215,-0.9908480084298172,0.0,0.0,0.13498231065833974
3.8749999999999902,0.0,0.0,0.7223919579891965,0.0,0.0,94.23587677239318,-0.9931362960306845,0.0,0.0,0.1169628039440415
3.89999999999999,0.0,0.0,0.7181536979225934,0.0,0.0,93.67896880836769,-0.9950863571230915,0.0,0.0,0.09901081692166433
3.92499999999999,0.0,0.0,0.7139435693913921,0.0,0.0,93.12573358445265,-0.9967033557653585,0.0,0.0,0.081132118215127
3.94999999999999,0.0,0.0,0.7097612236288253,0.0,0.0,92.5761253250463,-0.997992495974259,0.0,0.0,0.06333228228217141
3.97499999999999,0.0,0.0,0.7056063174195243,0.0,0.0,92.0300989798487,-0.9989590168712611,0.0,0.0,0.04561669224750377
3.99999999999999,0.0,0.0,0.7014785129886442,0.0,0.0,91.48761020931951,-0.9996081879992145,0.0,0.0,0.027990542776571297
4.02499999999999,0.0,0.0,0.697377477893644,0.0,0.0,90.94861537048314,-0.9999453048059231,0.0,0.0,0.01045884298520963
4.04999999999999,0.0,0.0,0.6933028849186516,0.0,0.0,90.41307150307141,-0.9999756842910457,0.0,0.0,-0.006973580619385391
4.07499999999999,0.0,0.0,0.6892544119713373,0.0,0.0,89.8809363159945,-0.9997046608127687,0.0,0.0,-0.024302081170696387
4.099999999999991,0.0,0.0,0.6852317419822327,0.0,0.0,89.35216817413118,-0.999137582050716,0.0,0.0,-0.04152218845206405
4.124999999999991,0.0,0.0,0.6812345628064238,0.0,0.0,88.82672608542936,-0.9982798051215611,0.0,0.0,-0.05862960588694086
4.1499999999999915,0.0,0.0,0.6772625671275544,0.0,0.0,88.30456968830867,-0.9971366928438373,0.0,0.0,-0.0756202075139617
4.174999999999992,0.0,0.0,0.6733154523640786,0.0,0.0,87.78565923935678,-0.9957136101484582,0.0,0.0,-0.09249003495038967
4.199999999999992,0.0,0.0,0.6693929205777003,0.0,0.0,87.2699556013113,-0.9940159206314829,0.0,0.0,-0.10923529434731838
4.2249999999999925,0.0,0.0,0.6654946783839397,0.0,0.0,86.75742023131991,-0.9920489832456985,0.0,0.0,-0.12585235333984082
4.249999999999993,0.0,0.0,0.6616204368647733,0.0,0.0,86.24801516947086,-0.9898181491276069,0.0,0.0,-0.14233773799522878
4.274999999999993,0.0,0.0,0.6577699114832879,0.0,0.0,85.7417030275867,-0.9873287585564576,0.0,0.0,-0.1586881297620095
4.299999999999994,0.0,0.0,0.6539428220002971,0.0,0.0,85.23844697827433,-0.9845861380419787,0.0,0.0,-0.17490036242267049
4.324999999999994,0.0,0.0,0.6501388923928687,0.0,0.0,84.7382107442244,-0.9815955975375219,0.0,0.0,-0.1909714190525785
4.349999999999994,0.0,0.0,0.6463578507747114,0.0,0.0,84.24095858775348,-0.9783624277753528,0.0,0.0,-0.20689842898755306
4.374999999999995,0.0,0.0,0.6425994293183722,0.0,0.0,83.74665530058252,-0.9748918977208803,0.0,0.0,-0.2226786648024023
4.399999999999995,0.0,0.0,0.6388633641791979,0.0,0.0,83.25526619384553,-0.971189252142643,0.0,0.0,-0.23830953930259222
4.424999999999995,0.0,0.0,0.6351493954210135,0.0,0.0,82.76675708832235,-0.9672597092949299,0.0,0.0,-0.2537886025310985
4.449999999999996,0.0,0.0,0.6314572669434736,0.0,0.0,82.28109430488956,-0.9631084587099473,0.0,0.0,-0.26911353879236494
4.474999999999996,0.0,0.0,0.6277867264110443,0.0,0.0,81.79824465518402,-0.9587406590964984,0.0,0.0,-0.28428216369517734
4.4999999999999964,0.0,0.0,0.6241375251835712,0.0,0.0,81.3181754324734,-0.9541614363421821,0.0,0.0,-0.299292421216148
4.524999999999997,0.0,0.0,0.6205094182483958,0.0,0.0,80.84085440272843,-0.9493758816161706,0.0,0.0,-0.3141423807853992
4.549999999999997,0.0,0.0,0.6169021641539784,0.0,0.0,80.36624979589156,-0.9443890495696771,0.0,0.0,-0.3288302343959294
4.5749999999999975,0.0,0.0,0.6133155249449909,0.0,0.0,79.89433029733718,-0.9392059566312634,0.0,0.0,-0.34335429373804743
4.599999999999998,0.0,0.0,0.6097492660988406,0.0,0.0,79.42506503951824,-0.9338315793942008,0.0,0.0,-0.3577129873601633
4.624999999999998,0.0,0.0,0.6062031564635907,0.0,0.0,78.95842359379482,-0.9282708530931393,0.0,0.0,-0.3719048578571342
4.649999999999999,0.0,0.0,0.60267696819724,0.0,0.0,78.49437596243972,-0.9225286701673936,0.0,0.0,-0.3859285590872752
4.674999999999999,0.0,0.0,0.5991704767083317,0.0,0.0,78.03289257081687,-0.9166098789082043,0.0,0.0,-0.3997828534190617
4.699999999999999,0.0,0.0,0.595683460597853,0.0,0.0,77.57394425972805,-0.9105192821873888,0.0,0.0,-0.4134666090084692
4.725,0.0,0.0,0.5922157016023986,0.0,0.0,77.11750227792368,-0.9042616362648367,0.0,0.0,-0.4269787971078188
4.75,0.0,0.0,0.5887669845385622,0.0,0.0,76.66353827477367,-0.8978416496723705,0.0,0.0,-0.4403184894069251
4.775,0.0,0.0,0.585337097248531,0.0,0.0,76.21202429309429,-0.8912639821715269,0.0,0.0,-0.4534848554072698
4.800000000000001,0.0,0.0,0.5819258305468479,0.0,0.0,75.76293276212714,-0.8845332437828818,0.0,0.0,-0.4664771598298601
4.825000000000001,0.0,0.0,0.5785329781683181,0.0,0.0,75.31623649066654,-0.877653993884579,0.0,0.0,-0.4792947600573652
4.850000000000001,0.0,0.0,0.5751583367170285,0.0,0.0,74.8719086603316,-0.8706307403777791,0.0,0.0,-0.4919371036110616
4.875000000000002,0.0,0.0,0.5718017056164563,0.0,0.0,74.42992281897949,-0.8634679389167974,0.0,0.0,-0.5044037256630621
4.900000000000002,0.0,0.0,0.568462887060637,0.0,0.0,73.99025287425634,-0.8561699922017454,0.0,0.0,-0.5166942465842477
4.9250000000000025,0.0,0.0,0.5651416859663694,0.0,0.0,73.55287308728253,-0.8487412493315389,0.0,0.0,-0.5288083695282616
4.950000000000003,0.0,0.0,0.5618379099264322,0.0,0.0,73.11775806646905,-0.8411860052151929,0.0,0.0,-0.5407458780518862
4.975000000000003,0.0,0.0,0.5585513691637868,0.0,0.0,72.68488276146168,-0.8335085000393597,0.0,0.0,-0.5525066337720629
5.0000000000000036,0.0,0.0,0.555281876486744,0.0,0.0,72.25422245721005,-0.8257129187901272,0.0,0.0,-0.5640905740597771
5.025000000000004,0.0,0.0,0.5520292472450727,0.0,0.0,71.82575276815844,-0.8178033908271306,0.0,0.0,-0.5754977097709838
5.050000000000004,0.0,0.0,0.5487932992870272,0.0,0.0,71.39944963255546,-0.8097839895080894,0.0,0.0,-0.5867281230147081
5.075000000000005,0.0,0.0,0.5455738529172719,0.0,0.0,70.97528930687976,-0.801658731861916,0.0,0.0,-0.5977819649584158
5.100000000000005,0.0,0.0,0.542370730855684,0.0,0.0,70.55324836037899,-0.7934315783085969,0.0,0.0,-0.6086594536707112
5.125000000000005,0.0,0.0,0.5391837581970115,0.0,0.0,70.13330366971931,-0.7851064324240906,0.0,0.0,-0.6193608720013856
5.150000000000006,0.0,0.0,0.5360127623713694,0.0,0.0,69.7154324137429,-0.7766871407485264,0.0,0.0,-0.6298865654988037
